2024-05-11 19:39:01.811 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 09:58:39.671 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 5.453 seconds (process running for 6.234)
2024-05-19 09:59:36.507 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 09:59:36.511 [Thread-5] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-19 09:59:36.516 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 09:59:36.595 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 19996 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 09:59:36.595 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 09:59:36.779 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 09:59:36.802 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 22 ms. Found 6 JPA repository interfaces.
2024-05-19 09:59:36.909 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 09:59:36.910 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 09:59:36.910 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 09:59:36.911 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 09:59:36.924 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 09:59:36.924 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 320 ms
2024-05-19 09:59:36.951 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 09:59:36.952 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 09:59:36.955 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 09:59:36.966 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 09:59:36.966 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 09:59:37.055 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 09:59:37.087 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 09:59:37.202 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 09:59:37.215 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 09:59:37.251 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7ea0d8fa, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@18113f3, org.springframework.security.web.context.SecurityContextHolderFilter@7f73cc8a, org.springframework.security.web.header.HeaderWriterFilter@239422a, org.springframework.web.filter.CorsFilter@4ab7387a, org.springframework.security.web.authentication.logout.LogoutFilter@70b05c94, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5999d1d0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4e2aedc3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5926e4b6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5db767ad, org.springframework.security.web.access.ExceptionTranslationFilter@502533b, org.springframework.security.web.access.intercept.AuthorizationFilter@1e8abeff]
2024-05-19 09:59:37.279 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 09:59:37.279 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 09:59:37.279 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 09:59:37.279 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 09:59:37.290 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 09:59:37.294 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 09:59:37.300 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 09:59:37.303 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 0.742 seconds (process running for 63.866)
2024-05-19 09:59:37.306 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-05-19 10:00:01.341 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 2256 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 10:00:01.350 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 10:00:01.408 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-19 10:00:01.409 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-19 10:00:02.184 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 10:00:02.254 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 65 ms. Found 6 JPA repository interfaces.
2024-05-19 10:00:03.001 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 10:00:03.014 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 10:00:03.016 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 10:00:03.016 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 10:00:03.059 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 10:00:03.060 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1649 ms
2024-05-19 10:00:03.487 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 10:00:03.742 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.2.Final
2024-05-19 10:00:03.853 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 10:00:04.187 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 10:00:04.564 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 10:00:04.564 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 10:00:05.434 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 10:00:05.642 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 10:00:06.369 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 10:00:06.633 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 10:00:06.896 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@367d23c1, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@c627083, org.springframework.security.web.context.SecurityContextHolderFilter@45a3c58f, org.springframework.security.web.header.HeaderWriterFilter@75188469, org.springframework.web.filter.CorsFilter@5b8e32e2, org.springframework.security.web.authentication.logout.LogoutFilter@2e27b528, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2d3f4085, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@44714197, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5047dd46, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59188da6, org.springframework.security.web.access.ExceptionTranslationFilter@19e24f87, org.springframework.security.web.access.intercept.AuthorizationFilter@a66187d]
2024-05-19 10:00:07.156 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 10:00:07.156 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 10:00:07.156 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 10:00:07.156 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 10:00:07.217 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 10:00:07.240 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 10:00:07.281 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 10:00:07.305 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 6.255 seconds (process running for 7.012)
2024-05-19 10:01:38.915 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 17152 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 10:01:38.920 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 10:01:38.974 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-05-19 10:01:38.974 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-05-19 10:01:39.792 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 10:01:39.860 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62 ms. Found 6 JPA repository interfaces.
2024-05-19 10:01:40.677 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 10:01:40.698 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 10:01:40.700 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 10:01:40.700 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 10:01:40.762 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 10:01:40.763 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1787 ms
2024-05-19 10:01:41.186 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 10:01:41.400 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.2.Final
2024-05-19 10:01:41.440 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 10:01:41.671 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 10:01:42.057 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 10:01:42.059 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 10:01:42.985 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 10:01:43.060 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 10:01:43.806 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 10:01:43.987 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 10:01:44.259 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6faca47, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@28767fa9, org.springframework.security.web.context.SecurityContextHolderFilter@52b4c4ef, org.springframework.security.web.header.HeaderWriterFilter@3865542e, org.springframework.web.filter.CorsFilter@622e0657, org.springframework.security.web.authentication.logout.LogoutFilter@14cc75b6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7a660e8e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3092a8dd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@620dc636, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@55af6c80, org.springframework.security.web.access.ExceptionTranslationFilter@45d8597f, org.springframework.security.web.access.intercept.AuthorizationFilter@531fa7a6]
2024-05-19 10:01:44.546 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 10:01:44.546 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 10:01:44.547 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 10:01:44.547 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 10:01:44.640 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 10:01:44.670 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 10:01:44.701 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 10:01:44.714 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 6.1 seconds (process running for 6.947)
2024-05-19 10:02:07.016 [http-nio-8080-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-19 10:02:07.016 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-19 10:02:07.017 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-05-19 13:01:51.628 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 13:01:51.702 [Thread-5] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:51.717 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 13:01:52.031 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 17152 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 13:01:52.032 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 13:01:52.317 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 13:01:52.341 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24 ms. Found 6 JPA repository interfaces.
2024-05-19 13:01:52.496 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 13:01:52.498 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:52.498 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 13:01:52.498 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 13:01:52.519 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 13:01:52.519 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 483 ms
2024-05-19 13:01:52.585 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2024-05-19 13:01:52.588 [restartedMain] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2024-05-19 13:01:52.592 [restartedMain] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2024-05-19 13:01:52.608 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000025: MySQL8Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2024-05-19 13:01:52.608 [restartedMain] WARN  org.hibernate.orm.deprecation - HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2024-05-19 13:01:52.775 [restartedMain] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-05-19 13:01:52.841 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 13:01:53.038 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-05-19 13:01:53.068 [restartedMain] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page template: index
2024-05-19 13:01:53.127 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@582c17db, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@679f70b2, org.springframework.security.web.context.SecurityContextHolderFilter@6477d47c, org.springframework.security.web.header.HeaderWriterFilter@13a8c41c, org.springframework.web.filter.CorsFilter@38e2a883, org.springframework.security.web.authentication.logout.LogoutFilter@3a54942d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@198090c9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3ec183ba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7e94c08, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@25f9718e, org.springframework.security.web.access.ExceptionTranslationFilter@7b185123, org.springframework.security.web.access.intercept.AuthorizationFilter@45935634]
2024-05-19 13:01:53.208 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore1']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 13:01:53.208 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore1']
2024-05-19 13:01:53.208 [restartedMain] WARN  org.springframework.security.config.annotation.web.builders.WebSecurity - You are asking Spring Security to ignore Mvc [pattern='/ignore2']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2024-05-19 13:01:53.208 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will not secure Mvc [pattern='/ignore2']
2024-05-19 13:01:53.226 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-05-19 13:01:53.232 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:53.236 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2024-05-19 13:01:53.239 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Started BtWebAppApplication in 1.266 seconds (process running for 10815.472)
2024-05-19 13:01:53.242 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-05-19 13:01:56.728 [File Watcher] INFO  org.springframework.boot.devtools.autoconfigure.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-05-19 13:01:56.729 [Thread-7] INFO  org.apache.coyote.http11.Http11NioProtocol - Stopping ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:56.732 [Thread-7] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-19 13:01:56.810 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - Starting BtWebAppApplication using Java 21.0.2 with PID 17152 (C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp\target\classes started by gavin in C:\Users\gavin\OneDrive\Documents\Bixi Web Application - intellij\BTWebApp\BTWebApp)
2024-05-19 13:01:56.811 [restartedMain] INFO  com.bixicrm.BTWebApp.BtWebAppApplication - No active profile set, falling back to 1 default profile: "default"
2024-05-19 13:01:56.968 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-05-19 13:01:56.984 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16 ms. Found 6 JPA repository interfaces.
2024-05-19 13:01:57.068 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-05-19 13:01:57.069 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-05-19 13:01:57.069 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 13:01:57.071 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.19]
2024-05-19 13:01:57.083 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-05-19 13:01:57.083 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 270 ms
